Adaptive Defrost,ApplStandard,Brand,Labelled energy consumption (kWh/year),CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number,Defrost_System_Controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,330,"87.0,196.0","166.0,","Freezer,Fresh Food",Upright,China,671.0,Refrigerator/Freezer,N/A,N/A,5B,1520.0,-,Labelling and MEPS,CBM280NB3,CBM28*N**,AS/NZS  IEC  62552.3:2018,3.0,3.05433,2,N/A,468.65,"Australia,Fiji,New Zealand",142386,Approved,283.0,595.0,2026-10-24,,Class 6,Available,,,348.1,0.3431,351.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2728,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,272,"281.0,115.0",",166.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,N/A,N/A,5B,1720.0,-,Labelling and MEPS,CBM394NSS,CBM39*N**,AS/NZS  IEC  62552.3:2018,5.0,5.00197,2,N/A,514.969,"Australia,Fiji,New Zealand",141238,Approved,396.0,703.0,2026-09-08,,Class 6,Available,,,348.1,0.3431,486.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2654,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,272,"281.0,115.0",",166.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,N/A,N/A,5B,1720.0,-,Labelling and MEPS,CBM393NB,CBM39*N**,AS/NZS  IEC  62552.3:2018,5.0,5.00197,2,N/A,514.969,"Australia,Fiji,New Zealand",141238,Approved,396.0,703.0,2026-09-08,,Class 6,Available,,,348.1,0.3431,486.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2654,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,272,"281.0,115.0",",166.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,N/A,N/A,5B,1720.0,-,Labelling and MEPS,CBM39*N**,CBM39*N**,AS/NZS  IEC  62552.3:2018,5.0,5.00197,2,N/A,514.969,"Australia,Fiji,New Zealand",141238,Approved,396.0,703.0,2026-09-08,,Class 6,Available,,,348.1,0.3431,486.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2654,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,272,"281.0,115.0",",166.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,N/A,N/A,5B,1720.0,-,Labelling and MEPS,CBM396NW,CBM39*N**,AS/NZS  IEC  62552.3:2018,5.0,5.00197,2,N/A,514.969,"Australia,Fiji,New Zealand",141238,Approved,396.0,703.0,2026-09-08,,Class 6,Available,,,348.1,0.3431,486.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2654,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,272,"281.0,115.0",",166.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,N/A,N/A,5B,1720.0,-,Labelling and MEPS,CBM395NBS,CBM39*N**,AS/NZS  IEC  62552.3:2018,5.0,5.00197,2,N/A,514.969,"Australia,Fiji,New Zealand",141238,Approved,396.0,703.0,2026-09-08,,Class 6,Available,,,348.1,0.3431,486.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2654,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,272,"281.0,115.0",",166.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,N/A,N/A,5B,1720.0,-,Labelling and MEPS,CBM393NB3,CBM39*N**,AS/NZS  IEC  62552.3:2018,5.0,5.00197,2,N/A,514.969,"Australia,Fiji,New Zealand",141238,Approved,396.0,703.0,2026-09-08,,Class 6,Available,,,348.1,0.3431,486.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2654,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,272,"281.0,115.0",",166.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,N/A,N/A,5B,1720.0,-,Labelling and MEPS,CBM396NW3,CBM39*N**,AS/NZS  IEC  62552.3:2018,5.0,5.00197,2,N/A,514.969,"Australia,Fiji,New Zealand",141238,Approved,396.0,703.0,2026-09-08,,Class 6,Available,,,348.1,0.3431,486.356,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2654,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,132,311.0,166.0,Fresh Food,Upright,China,770.0,Refrigerator,N/A,N/A,1,1570.0,-,Labelling and MEPS,CSH310NBSL,CSH31*****,AS/NZS  IEC  62552.3:2018,5.0,5.01806,1,N/A,303.799,"Australia,Fiji,New Zealand",145404,Approved,311.0,710.0,2027-03-14,,Class 1,Available,,,219.3,0.2717,311.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2818,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,132,311.0,166.0,Fresh Food,Upright,China,770.0,Refrigerator,N/A,N/A,1,1570.0,-,Labelling and MEPS,CSH31*****,CSH31*****,AS/NZS  IEC  62552.3:2018,5.0,5.01806,1,N/A,303.799,"Australia,Fiji,New Zealand",145404,Approved,311.0,710.0,2027-03-14,,Class 1,Available,,,219.3,0.2717,311.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2818,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,132,311.0,166.0,Fresh Food,Upright,China,770.0,Refrigerator,N/A,N/A,1,1570.0,-,Labelling and MEPS,CSH311NWL,CSH31*****,AS/NZS  IEC  62552.3:2018,5.0,5.01806,1,N/A,303.799,"Australia,Fiji,New Zealand",145404,Approved,311.0,710.0,2027-03-14,,Class 1,Available,,,219.3,0.2717,311.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2818,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,132,311.0,166.0,Fresh Food,Upright,China,770.0,Refrigerator,N/A,N/A,1,1570.0,-,Labelling and MEPS,CSH311NWL3,CSH31*****,AS/NZS  IEC  62552.3:2018,5.0,5.01806,1,N/A,303.799,"Australia,Fiji,New Zealand",145404,Approved,311.0,710.0,2027-03-14,,Class 1,Available,,,219.3,0.2717,311.0,1,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,ARF2818,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,380,"386.0,129.0","386.0,129.0","Fresh Food,Freezer",Upright,China,785.0,Refrigerator/Freezer,N/A,N/A,5T,1680.0,-,Labelling and MEPS,CTM515NW,CTM51*N**,AS/NZS  IEC  62552.3:2018,4.0,4.01523,2,N/A,450.004,"Australia,Fiji,New Zealand",142390,Approved,515.0,750.0,2026-10-24,,Class 5,Available,,,256.9,0.3133,616.355,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2727,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,380,"386.0,129.0","386.0,129.0","Fresh Food,Freezer",Upright,China,785.0,Refrigerator/Freezer,N/A,N/A,5T,1680.0,-,Labelling and MEPS,CTM514NB,CTM51*N**,AS/NZS  IEC  62552.3:2018,4.0,4.01523,2,N/A,450.004,"Australia,Fiji,New Zealand",142390,Approved,515.0,750.0,2026-10-24,,Class 5,Available,,,256.9,0.3133,616.355,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2727,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,380,"386.0,129.0","386.0,129.0","Fresh Food,Freezer",Upright,China,785.0,Refrigerator/Freezer,N/A,N/A,5T,1680.0,-,Labelling and MEPS,CTM514NB3,CTM51*N**,AS/NZS  IEC  62552.3:2018,4.0,4.01523,2,N/A,450.004,"Australia,Fiji,New Zealand",142390,Approved,515.0,750.0,2026-10-24,,Class 5,Available,,,256.9,0.3133,616.355,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2727,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,380,"386.0,129.0","386.0,129.0","Fresh Food,Freezer",Upright,China,785.0,Refrigerator/Freezer,N/A,N/A,5T,1680.0,-,Labelling and MEPS,CTM51*N**,CTM51*N**,AS/NZS  IEC  62552.3:2018,4.0,4.01523,2,N/A,450.004,"Australia,Fiji,New Zealand",142390,Approved,515.0,750.0,2026-10-24,,Class 5,Available,,,256.9,0.3133,616.355,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2727,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Eurotech,184,"61.0,24.0",N/A,"Fresh Food,Freezer",Upright,China,520.0,Refrigerator/Freezer,N/A,N/A,4,850.0,-,Labelling and MEPS,ED-RF87SS.2,ED-RF87,AS/NZS  IEC  62552.3:2018,2.5,2.52616,2,N/A,279.506,"Australia,Fiji,New Zealand",153653,Approved,85.0,480.0,2028-05-07,,Class 4,Available,,http://www.eurotechdesign.co.nz/,247.3,0.3101,103.857,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF3104,-
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Tuscany,293,"54.0,144.0",N/A,"Freezer,Fresh Food",Upright,China,600.0,Refrigerator/Freezer,N/A,N/A,5T,1430.0,-,Labelling and MEPS,T-RF221WH,,AS/NZS  IEC  62552.3:2018,2.5,2.5054,2,N/A,347.291,"Australia,Fiji,New Zealand",153655,Approved,198.0,500.0,2028-05-20,,Class 5,Available,,,256.9,0.3133,240.428,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF3110,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CRBM228NR2,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CRBM229NB2,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CBM230NS2,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CBM231NW2,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CRBM227NW2,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CRBM228NR3,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CRBM229NB3,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CBM230NS3,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CRBM227NW3,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,CHIQ,237,"161.0,70.0",",166.0","Fresh Food,Freezer",Upright,China,576.0,Refrigerator/Freezer,N/A,N/A,5B,1700.0,-,Labelling and MEPS,CBM23*N*2& CRBM22*N*2,CBM23*N*2& CRBM22*N*2,AS/NZS  IEC  62552.3:2018,4.0,4.10616,2,N/A,461.672,"Australia,Fiji,New Zealand",151912,Approved,231.0,540.0,2028-01-31,,Class 6,Available,,,348.1,0.3431,285.999,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3032,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,LG,620,"13.0,473.0,331.0,30.0",N/A,"Zero-star,Fresh Food,Freezer,Two-star",Upright,China,918.0,Refrigerator/Freezer,N/A,N/A,5B,1792.0,Yes,Labelling and MEPS,GF-V900MBLC,,AS/NZS  IEC  62552.3:2018,3.5,3.58082,4,N/A,786.453,"Australia,New Zealand",153723,Approved,847.0,914.0,2028-06-11,,Class 6,Available,,,348.1,0.3431,1126.066,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF3135,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,295,"268.0,75.0,5.0",N/A,"Fresh Food,Freezer,Two-star",Upright,Vietnam,-,Refrigerator/Freezer,N/A,N/A,5T,-,-,Labelling and MEPS,SRT3700B,SRT3700S,AS/NZS  IEC  62552.3:2018,4.0,4.01638,2,N/A,385.285,"Australia,Fiji,New Zealand",152894,Approved,348.0,-,2028-04-18,,Class 5,Available,http://www.samsung.com/,,256.9,0.3133,409.784,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3091,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,SAMSUNG ELECTRONICS,272,"237.0,63.0,5.0",N/A,"Fresh Food,Freezer,Two-star",Upright,Vietnam,-,Refrigerator/Freezer,N/A,N/A,5T,-,-,Labelling and MEPS,SRT3500W,SRT3500W,AS/NZS  IEC  62552.3:2018,4.0,4.00602,2,N/A,368.86,"Australia,Fiji,New Zealand",153771,Approved,305.0,-,2028-04-26,,Class 5,Available,http://www.samsung.com/,,256.9,0.3133,357.356,5T,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF3097,Variable defrost controller
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Harbour,100,93.0,N/A,Cellar,Upright,China,440.0,Cooled appliance,N/A,N/A,2,845.0,-,Labelling and MEPS,HBRBC93B2,,AS/NZS  IEC  62552.3:2018,3.0,3.07716,1,N/A,207.385,"Australia,Fiji,New Zealand",153839,Approved,93.0,470.0,2028-05-27,,Class 2,Available,,,181.4,0.2247,66.43,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF3115,-
