"REPORT_ID","Suburb","LGA Name","Total Units","Total Cas","Total Fats","Total SI","Total MI","Year","Month","Day","Time","Area Speed","Road Surface","Moisture Cond","Weather Cond","DayNight","Crash Type","Unit Resp","DUI Involved","Drugs Involved","ACCLOC_X","ACCLOC_Y"
"2021-15951-19/09/2025","PROSPECT","CITY OF PROSPECT",2,1,0,0,1,2021,"April","Friday","11:42 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1327236.23,1676392.98
"2021-15957-19/09/2025","ROXBY DOWNS","MC ROXBY DOWNS",2,1,0,0,1,2021,"May","Tuesday","08:20 am",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1181598.09,2157403.93
"2021-15959-19/09/2025","MONARTO SOUTH","RC MURRAY BRIDGE.",2,2,0,2,0,2021,"May","Tuesday","02:00 pm",100,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1375952.72,1647660.43
"2021-15960-19/09/2025","PARA VISTA","CITY OF SALISBURY",2,2,0,0,2,2021,"May","Tuesday","03:15 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1334318.26,1681126.11
"2021-15961-19/09/2025","HAMPSTEAD GARDENS","CITY OF PORT ADELAIDE ENFIELD",4,1,0,0,1,2021,"May","Tuesday","07:20 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1331614.67,1676185.65
"2021-15962-19/09/2025","FULHAM GARDENS","CITY OF CHARLES STURT",2,1,0,0,1,2021,"April","Wednesday","02:30 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",2,,,1321197.77,1672419.39
"2021-15965-19/09/2025","MILLBROOK","THE ADELAIDE HILLS COUNCIL",2,3,0,0,3,2021,"May","Tuesday","02:45 pm",80,"Sealed","Dry","Not Raining","Daylight","Head On",2,,,1348000.44,1682302.81
"2021-15967-19/09/2025","ELIZABETH","CITY OF PLAYFORD.",2,1,0,0,1,2021,"May","Tuesday","04:39 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1335520.78,1692956.82
"2021-15973-19/09/2025","CUMBERLAND PARK","CC MITCHAM.",2,1,0,0,1,2021,"May","Tuesday","05:08 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1327514.82,1665944.74
"2021-15978-19/09/2025","HUNTFIELD HEIGHTS","CITY OF ONKAPARINGA",2,2,0,0,2,2021,"May","Tuesday","05:45 pm",80,"Sealed","Dry","Not Raining","Night","Right Angle",2,,,1320421.19,1645337.32
"2021-15979-19/09/2025","NORWOOD","CC OF NORWOOD,PAYNEHAM & ST PETERS",3,2,0,0,2,2021,"May","Tuesday","04:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1331460.58,1670389.39
"2021-15986-19/09/2025","TRANMERE","CC CAMPBELLTOWN.",2,1,0,0,1,2021,"May","Wednesday","09:07 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1333829.72,1673081.24
"2021-15992-19/09/2025","MEDINDIE","WALKERVILLE TOWN COUNCIL",2,1,0,0,1,2021,"May","Tuesday","01:23 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1328439.7,1673661.26
"2021-15997-19/09/2025","SALISBURY EAST","CITY OF SALISBURY",3,1,0,0,1,2021,"May","Tuesday","03:20 pm",50,"Sealed","Dry","Not Raining","Daylight","Rear End",1,,,1334441.32,1684984.12
"2021-15998-19/09/2025","WELLAND","CITY OF CHARLES STURT",2,1,0,0,1,2021,"April","Tuesday","08:00 am",60,"Sealed","Dry","Not Raining","Daylight","Side Swipe",2,,,1324861.57,1673197.21
"2021-15999-19/09/2025","OTTOWAY","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"May","Wednesday","03:50 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1322404.84,1679118.18
"2021-16000-19/09/2025","ST MARYS","CC MITCHAM.",2,1,0,0,1,2021,"May","Tuesday","09:35 pm",70,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1326589.87,1661294.17
"2021-16001-19/09/2025","NEWTON","CC CAMPBELLTOWN.",2,1,0,0,1,2021,"May","Wednesday","04:30 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1335668.24,1674570.12
"2021-16004-19/09/2025","NORTHFIELD","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"February","Tuesday","07:45 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1330726.83,1679862.39
"2021-16006-19/09/2025","ELIZABETH DOWNS","CITY OF PLAYFORD.",2,1,0,1,0,2021,"May","Wednesday","05:15 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Pedestrian",1,,,1338078.62,1694789.65
"2021-16009-19/09/2025","STURT","CC MARION.",3,2,0,0,2,2021,"May","Wednesday","04:50 pm",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",1,,,1324418.54,1660680
"2021-16011-19/09/2025","SALISBURY","CITY OF SALISBURY",2,1,0,0,1,2021,"May","Wednesday","07:20 pm",60,"Sealed","Dry","Not Raining","Night","Right Turn",2,,,1333600.19,1688085.5
"2021-16015-19/09/2025","LOXTON","LOXTON WAIKERIE DISTRICT COUNCIL",2,1,0,0,1,2021,"May","Wednesday","07:15 pm",60,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,,1511575.08,1714819.4
"2021-16016-19/09/2025","WATERLOO CORNER","CITY OF SALISBURY",3,4,0,0,4,2021,"May","Wednesday","08:56 pm",110,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,,"Y",1327333.82,1691097.74
"2021-16017-19/09/2025","PARALOWIE","CITY OF SALISBURY",2,1,0,0,1,2021,"May","Wednesday","06:30 pm",50,"Sealed","Dry","Not Raining","Night","Right Angle",2,,,1328625.41,1689269.27
"2021-16028-19/09/2025","PARK HOLME","CC MARION.",2,1,0,0,1,2021,"May","Thursday","07:30 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1324312.53,1663694.14
"2021-16035-19/09/2025","FINDON","CITY OF CHARLES STURT",2,1,0,0,1,2021,"May","Wednesday","11:00 am",60,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1322391.64,1674259.27
"2021-16036-19/09/2025","PARA HILLS","CITY OF SALISBURY",2,1,0,0,1,2021,"May","Thursday","07:10 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1333968.94,1684359.8
"2021-16044-19/09/2025","KINGSWOOD","CC MITCHAM.",2,1,0,0,1,2021,"March","Saturday","10:30 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",2,,,1329136.35,1666242.69
"2021-16051-19/09/2025","STURT","CC MARION.",4,1,0,0,1,2021,"May","Thursday","06:15 pm",60,"Sealed","Dry","Not Raining","Night","Rear End",1,,,1324420.13,1660669.19
"2021-16052-19/09/2025","WILLIAMSTOWN","THE BAROSSA COUNCIL.",2,1,0,0,1,2021,"May","Thursday","05:50 pm",100,"Sealed","Dry","Not Raining","Night","Rear End",2,,,1361112.14,1696755.64
"2021-16060-19/09/2025","PORT ADELAIDE","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"May","Friday","08:57 am",60,"Sealed","Dry","Not Raining","Daylight","Right Angle",1,,,1320455.33,1679324.06
"2021-16070-19/09/2025","LEABROOK","CITY OF BURNSIDE",2,1,0,0,1,2021,"May","Friday","10:00 am",60,"Sealed","Dry","Not Raining","Daylight","Right Turn",2,,,1333899.19,1670462.72
"2021-16073-19/09/2025","WAIKERIE","LOXTON WAIKERIE DISTRICT COUNCIL",1,1,0,1,0,2021,"May","Tuesday","11:40 am",60,"Sealed","Dry","Not Raining","Daylight","Roll Over",1,,,1458678.73,1748294.14
"2021-16078-19/09/2025","PANORAMA","CC MITCHAM.",2,1,0,0,1,2021,"May","Friday","03:05 pm",50,"Sealed","Dry","Not Raining","Daylight","Hit Fixed Object",1,,,1328011.44,1662886.74
"2021-16083-19/09/2025","BLACKWOOD","CC MITCHAM.",2,1,0,0,1,2021,"May","Thursday","08:40 am",50,"Sealed","Dry","Not Raining","Daylight","Rear End",2,,,1329430.96,1660039.06
"2021-16086-19/09/2025","ROSE PARK","CITY OF BURNSIDE",2,1,0,0,1,2021,"May","Friday","06:15 pm",50,"Sealed","Dry","Not Raining","Night","Right Angle",1,,,1331485.25,1669885.89
"2021-16088-19/09/2025","STUARTS CREEK",,1,1,0,0,1,2021,"May","Friday","01:00 pm",100,"Unsealed","Dry","Not Raining","Daylight","Roll Over",1,,,1193039.47,2279082.49
"2021-16093-19/09/2025","ECHUNGA","DC MT.BARKER.",2,2,0,1,1,2021,"May","Friday","08:50 pm",80,"Sealed","Dry","Not Raining","Night","Hit Fixed Object",1,"Y",,1347682.22,1653428.2
"2021-16094-19/09/2025","BROADVIEW","CITY OF PROSPECT",2,1,0,0,1,2021,"May","Friday","11:30 pm",50,"Sealed","Dry","Not Raining","Night","Hit Parked Vehicle",1,"Y",,1330338.41,1675341.51
"2021-16095-19/09/2025","OAKDEN HILLS",,1,2,0,0,2,2021,"May","Saturday","02:30 am",110,"Sealed","Wet","Raining","Night","Roll Over",1,,,1217823.51,2019800
"2021-16100-19/09/2025","WILLUNGA","CITY OF ONKAPARINGA",2,1,0,0,1,2021,"May","Friday","10:45 am",50,"Sealed","Dry","Not Raining","Daylight","Side Swipe",1,,,1323053.17,1632792.3
"2021-16101-19/09/2025","OLD NOARLUNGA","CITY OF ONKAPARINGA",2,7,0,1,6,2021,"May","Saturday","11:09 am",60,"Sealed","Wet","Raining","Daylight","Head On",2,,,1318204.67,1641766.64
"2021-16102-19/09/2025","EDEN HILLS","CC MITCHAM.",3,4,0,1,3,2021,"May","Saturday","11:03 am",60,"Sealed","Wet","Raining","Daylight","Head On",1,,,1328600.99,1659659.13
"2021-16104-19/09/2025","YALATA",,2,1,0,0,1,2021,"May","Saturday","08:00 am",110,"Sealed","Wet","Raining","Daylight","Head On",2,,,746284.71,2015998.29
"2021-16106-19/09/2025","FERRYDEN PARK","CITY OF PORT ADELAIDE ENFIELD",2,1,0,0,1,2021,"May","Saturday","12:11 pm",60,"Sealed","Wet","Not Raining","Daylight","Rear End",2,,,1325465.12,1676360.54
"2021-16108-19/09/2025","ELIZABETH PARK","CITY OF PLAYFORD.",2,1,0,0,1,2021,"May","Saturday","12:40 pm",60,"Sealed","Wet","Raining","Daylight","Rear End",2,,,1336982.82,1694349.59
